datetime,ticker,price,signal,pnl
2023-02-14-04:30,AAPL,153.76,1,0.13
2023-02-14-04:35,AAPL,143.8,1,-9.96
2023-02-14-04:40,AAPL,153.7,-1,9.9
2023-02-14-04:45,AAPL,153.75,-1,-0.05
2023-02-14-04:50,AAPL,153.65,-1,0.1
2023-02-14-04:55,AAPL,153.72,-1,-0.07
2023-02-14-05:00,AAPL,143.8,-1,9.92
2023-02-14-05:05,AAPL,153.73,-1,-9.93
2023-02-14-05:10,AAPL,143.8,-1,9.93
2023-02-14-05:15,AAPL,153.75,-1,-9.95
2023-02-14-05:20,AAPL,153.75,-1,-0.0
2023-02-14-05:25,AAPL,143.8,-1,9.95
2023-02-14-05:30,AAPL,143.8,-1,-0.0
2023-02-14-05:35,AAPL,153.91,-1,-10.11
2023-02-14-05:40,AAPL,153.95,-1,-0.04
2023-02-14-05:45,AAPL,154.1,-1,-0.15
2023-02-14-05:50,AAPL,154.12,-1,-0.02
2023-02-14-05:55,AAPL,154.08,-1,0.04
2023-02-14-06:00,AAPL,154.09,-1,-0.01
2023-02-14-06:05,AAPL,154.2,-1,-0.11
2023-02-14-06:10,AAPL,154.34,-1,-0.14
2023-02-14-06:15,AAPL,154.3,-1,0.04
2023-02-14-06:20,AAPL,154.28,-1,0.02
2023-02-14-06:25,AAPL,154.25,-1,0.03
2023-02-14-06:30,AAPL,154.24,-1,0.01
2023-02-14-06:35,AAPL,143.8,-1,10.44
2023-02-14-06:40,AAPL,154.22,-1,-10.42
2023-02-14-06:45,AAPL,154.26,-1,-0.04
2023-02-14-06:50,AAPL,154.15,-1,0.11
2023-02-14-06:55,AAPL,154.11,-1,0.04
2023-02-14-07:00,AAPL,154.0,-1,0.11
2023-02-14-07:05,AAPL,153.99,-1,0.01
2023-02-14-07:10,AAPL,154.0,-1,-0.01
2023-02-14-07:15,AAPL,153.95,-1,0.05
2023-02-14-07:20,AAPL,143.8,-1,10.15
2023-02-14-07:25,AAPL,154.1,-1,-10.3
2023-02-14-07:30,AAPL,154.08,-1,0.02
2023-02-14-07:35,AAPL,143.8,-1,10.28
2023-02-14-07:40,AAPL,154.09,-1,-10.29
2023-02-14-07:45,AAPL,154.01,-1,0.08
2023-02-14-07:50,AAPL,154.06,-1,-0.05
2023-02-14-07:55,AAPL,154.09,-1,-0.03
2023-02-14-08:00,AAPL,154.04,-1,0.05
2023-02-14-08:05,AAPL,153.93,-1,0.11
2023-02-14-08:10,AAPL,153.85,-1,0.08
2023-02-14-08:15,AAPL,153.82,-1,0.03
2023-02-14-08:20,AAPL,153.95,-1,-0.13
2023-02-14-08:25,AAPL,154.0,-1,-0.05
2023-02-14-08:30,AAPL,154.0,-1,-0.0
2023-02-14-08:35,AAPL,154.42,-1,-0.42
2023-02-14-08:40,AAPL,153.12,-1,1.3
2023-02-14-08:45,AAPL,153.2,-1,-0.08
2023-02-14-08:50,AAPL,153.5,-1,-0.3
2023-02-14-08:55,AAPL,152.97,-1,0.53
2023-02-14-09:00,AAPL,153.07,-1,-0.1
2023-02-14-09:05,AAPL,152.87,-1,0.2
2023-02-14-09:10,AAPL,152.95,-1,-0.08
2023-02-14-09:15,AAPL,152.62,-1,0.33
2023-02-14-09:20,AAPL,152.81,-1,-0.19
2023-02-14-09:25,AAPL,152.73,-1,0.08
2023-02-14-09:30,AAPL,152.07,-1,0.66
2023-02-14-09:35,AAPL,151.35,-1,0.72
2023-02-14-09:40,AAPL,151.66,-1,-0.31
2023-02-14-09:45,AAPL,152.02,-1,-0.37
2023-02-14-09:50,AAPL,152.3,-1,-0.28
2023-02-14-09:55,AAPL,152.33,-1,-0.03
2023-02-14-10:00,AAPL,152.84,-1,-0.51
2023-02-14-10:05,AAPL,153.38,-1,-0.54
2023-02-14-10:10,AAPL,153.5,-1,-0.12
2023-02-14-10:15,AAPL,153.27,-1,0.23
2023-02-14-10:20,AAPL,153.16,-1,0.11
2023-02-14-10:25,AAPL,153.37,-1,-0.21
2023-02-14-10:30,AAPL,152.94,-1,0.43
2023-02-14-10:35,AAPL,152.55,-1,0.39
2023-02-14-10:40,AAPL,151.63,-1,0.92
2023-02-14-10:45,AAPL,151.54,-1,0.09
2023-02-14-10:50,AAPL,151.73,-1,-0.19
2023-02-14-10:55,AAPL,151.49,-1,0.24
2023-02-14-11:00,AAPL,151.87,-1,-0.38
2023-02-14-11:05,AAPL,152.18,-1,-0.31
2023-02-14-11:10,AAPL,151.99,-1,0.19
2023-02-14-11:15,AAPL,152.04,-1,-0.05
2023-02-14-11:20,AAPL,152.3,-1,-0.26
2023-02-14-11:25,AAPL,152.5,-1,-0.2
2023-02-14-11:30,AAPL,151.54,-1,0.96
2023-02-14-11:35,AAPL,151.21,-1,0.33
2023-02-14-11:40,AAPL,151.33,-1,-0.12
2023-02-14-11:45,AAPL,151.14,-1,0.19
2023-02-14-11:50,AAPL,151.54,-1,-0.4
2023-02-14-11:55,AAPL,151.55,-1,-0.01
2023-02-14-12:00,AAPL,151.7,-1,-0.15
2023-02-14-12:05,AAPL,151.68,-1,0.02
2023-02-14-12:10,AAPL,151.83,-1,-0.15
2023-02-14-12:15,AAPL,151.97,-1,-0.14
2023-02-14-12:20,AAPL,152.02,-1,-0.05
2023-02-14-12:25,AAPL,151.81,-1,0.21
2023-02-14-12:30,AAPL,151.89,-1,-0.08
2023-02-14-12:35,AAPL,152.29,-1,-0.4
2023-02-14-12:40,AAPL,151.96,-1,0.33
2023-02-14-12:45,AAPL,151.96,-1,-0.0
2023-02-14-12:50,AAPL,152.02,-1,-0.06
2023-02-14-12:55,AAPL,151.92,-1,0.1
2023-02-14-13:00,AAPL,152.1,-1,-0.19
2023-02-14-13:05,AAPL,152.79,-1,-0.69
2023-02-14-13:10,AAPL,152.87,-1,-0.08
2023-02-14-13:15,AAPL,152.76,-1,0.1
2023-02-14-13:20,AAPL,152.89,-1,-0.12
2023-02-14-13:25,AAPL,152.83,-1,0.06
2023-02-14-13:30,AAPL,152.75,-1,0.08
2023-02-14-13:35,AAPL,152.82,-1,-0.07
2023-02-14-13:40,AAPL,152.95,-1,-0.13
2023-02-14-13:45,AAPL,152.55,-1,0.4
2023-02-14-13:50,AAPL,152.87,-1,-0.32
2023-02-14-13:55,AAPL,152.98,-1,-0.11
2023-02-14-14:00,AAPL,153.04,-1,-0.06
2023-02-14-14:05,AAPL,153.12,-1,-0.08
2023-02-14-14:10,AAPL,152.68,-1,0.44
2023-02-14-14:15,AAPL,152.81,-1,-0.13
2023-02-14-14:20,AAPL,153.02,-1,-0.21
2023-02-14-14:25,AAPL,153.14,-1,-0.12
2023-02-14-14:30,AAPL,153.14,-1,0.0
2023-02-14-14:35,AAPL,153.44,-1,-0.3
2023-02-14-14:40,AAPL,153.34,-1,0.1
2023-02-14-14:45,AAPL,153.36,-1,-0.02
2023-02-14-14:50,AAPL,153.45,-1,-0.09
2023-02-14-14:55,AAPL,153.27,-1,0.18
2023-02-14-15:00,AAPL,153.24,-1,0.03
2023-02-14-15:05,AAPL,153.29,-1,-0.05
2023-02-14-15:10,AAPL,153.21,-1,0.08
2023-02-14-15:15,AAPL,153.28,-1,-0.07
2023-02-14-15:20,AAPL,153.26,-1,0.03
2023-02-14-15:25,AAPL,153.32,-1,-0.06
2023-02-14-15:30,AAPL,153.26,-1,0.05
2023-02-14-15:35,AAPL,153.24,-1,0.02
2023-02-14-15:40,AAPL,153.32,-1,-0.08
2023-02-14-15:45,AAPL,153.43,-1,-0.11
2023-02-14-15:50,AAPL,153.47,-1,-0.04
2023-02-14-15:55,AAPL,153.51,-1,-0.04
2023-02-14-16:00,AAPL,153.1,-1,0.41
2023-02-14-16:05,AAPL,152.85,-1,0.25
2023-02-14-16:10,AAPL,152.99,-1,-0.14
2023-02-14-16:15,AAPL,153.0,-1,-0.01
2023-02-14-16:20,AAPL,153.0,-1,-0.0
2023-02-14-16:25,AAPL,153.13,-1,-0.13
2023-02-14-16:30,AAPL,153.15,-1,-0.02
2023-02-14-16:35,AAPL,153.2,-1,-0.05
2023-02-14-16:40,AAPL,153.1,-1,0.1
2023-02-14-16:45,AAPL,153.1,-1,-0.0
2023-02-14-16:50,AAPL,153.14,-1,-0.04
2023-02-14-16:55,AAPL,153.11,-1,0.03
2023-02-14-17:00,AAPL,153.09,-1,0.02
2023-02-14-17:05,AAPL,153.02,-1,0.07
2023-02-14-17:10,AAPL,153.03,-1,-0.01
2023-02-14-17:15,AAPL,153.06,-1,-0.03
2023-02-14-17:20,AAPL,153.09,-1,-0.03
2023-02-14-17:25,AAPL,153.12,-1,-0.03
2023-02-14-17:30,AAPL,153.11,-1,0.01
2023-02-14-17:35,AAPL,153.05,-1,0.06
2023-02-14-17:40,AAPL,153.08,-1,-0.03
2023-02-14-17:45,AAPL,153.12,-1,-0.04
2023-02-14-17:50,AAPL,153.13,-1,-0.01
2023-02-14-17:55,AAPL,153.19,-1,-0.06
2023-02-14-18:00,AAPL,153.18,-1,0.01
2023-02-14-18:05,AAPL,153.17,-1,0.01
2023-02-14-18:10,AAPL,153.15,-1,0.02
2023-02-14-18:15,AAPL,153.12,-1,0.03
2023-02-14-18:20,AAPL,153.08,-1,0.04
2023-02-14-18:25,AAPL,153.12,-1,-0.04
2023-02-14-18:30,AAPL,153.09,-1,0.03
2023-02-14-18:35,AAPL,153.09,-1,-0.0
2023-02-14-18:40,AAPL,153.08,-1,0.01
2023-02-14-18:45,AAPL,153.09,-1,-0.01
2023-02-14-18:50,AAPL,153.07,-1,0.02
2023-02-14-18:55,AAPL,143.8,-1,9.27
2023-02-14-19:00,AAPL,153.09,-1,-9.29
2023-02-14-19:05,AAPL,153.01,-1,0.08
2023-02-14-19:10,AAPL,153.05,-1,-0.04
2023-02-14-19:15,AAPL,152.84,-1,0.21
2023-02-14-19:20,AAPL,152.98,-1,-0.14
2023-02-14-19:25,AAPL,153.0,-1,-0.02
2023-02-14-19:30,AAPL,153.03,-1,-0.03
2023-02-14-19:35,AAPL,152.83,-1,0.2
2023-02-14-19:40,AAPL,152.84,-1,-0.01
2023-02-14-19:45,AAPL,152.76,-1,0.08
2023-02-14-19:50,AAPL,152.71,-1,0.05
2023-02-14-19:55,AAPL,152.77,-1,-0.06
2023-02-14-20:00,AAPL,152.84,-1,-0.07
2023-02-15-04:05,AAPL,152.81,-1,0.03
2023-02-15-04:10,AAPL,152.72,-1,0.09
2023-02-15-04:15,AAPL,152.53,-1,0.19
2023-02-15-04:20,AAPL,152.48,-1,0.05
2023-02-15-04:25,AAPL,152.5,-1,-0.02
2023-02-15-04:30,AAPL,152.5,-1,-0.0
2023-02-15-04:35,AAPL,152.51,-1,-0.01
2023-02-15-04:40,AAPL,152.63,-1,-0.12
2023-02-15-04:45,AAPL,152.63,-1,-0.0
2023-02-15-04:50,AAPL,152.59,-1,0.04
2023-02-15-04:55,AAPL,152.5,-1,0.09
2023-02-15-05:00,AAPL,152.51,-1,-0.01
2023-02-15-05:05,AAPL,152.44,-1,0.07
2023-02-15-05:10,AAPL,152.45,-1,-0.01
2023-02-15-05:15,AAPL,143.8,-1,8.65
2023-02-15-05:20,AAPL,152.55,-1,-8.75
2023-02-15-05:25,AAPL,152.55,-1,-0.0
2023-02-15-05:30,AAPL,152.51,-1,0.04
2023-02-15-05:35,AAPL,152.49,-1,0.02
2023-02-15-05:40,AAPL,152.66,-1,-0.17
2023-02-15-05:50,AAPL,143.8,-1,8.86
2023-02-15-05:55,AAPL,152.65,-1,-8.85
2023-02-15-06:00,AAPL,152.65,-1,-0.0
2023-02-15-06:05,AAPL,152.65,-1,-0.0
2023-02-15-06:10,AAPL,152.68,-1,-0.03
2023-02-15-06:15,AAPL,152.54,-1,0.14
2023-02-15-06:20,AAPL,143.8,-1,8.74
2023-02-15-06:25,AAPL,152.72,-1,-8.92
2023-02-15-06:30,AAPL,152.75,-1,-0.03
2023-02-15-06:35,AAPL,152.76,-1,-0.01
2023-02-15-06:40,AAPL,152.68,-1,0.08
2023-02-15-06:45,AAPL,152.68,-1,-0.0
2023-02-15-06:50,AAPL,152.62,-1,0.06
2023-02-15-06:55,AAPL,152.66,-1,-0.04
2023-02-15-07:00,AAPL,152.72,-1,-0.06
2023-02-15-07:05,AAPL,152.97,-1,-0.25
2023-02-15-07:10,AAPL,152.8,-1,0.17
2023-02-15-07:15,AAPL,153.1,-1,-0.3
2023-02-15-07:20,AAPL,153.07,-1,0.03
2023-02-15-07:25,AAPL,152.91,-1,0.16
2023-02-15-07:30,AAPL,153.04,-1,-0.13
2023-02-15-07:35,AAPL,153.04,-1,-0.0
2023-02-15-07:40,AAPL,152.83,-1,0.21
2023-02-15-07:45,AAPL,152.82,-1,0.01
2023-02-15-07:50,AAPL,152.84,-1,-0.02
2023-02-15-07:55,AAPL,152.76,-1,0.08
2023-02-15-08:00,AAPL,152.87,-1,-0.11
2023-02-15-08:05,AAPL,152.64,-1,0.23
2023-02-15-08:10,AAPL,152.59,-1,0.05
2023-02-15-08:15,AAPL,152.63,-1,-0.04
2023-02-15-08:20,AAPL,152.7,-1,-0.07
2023-02-15-08:25,AAPL,152.65,-1,0.05
2023-02-15-08:30,AAPL,152.66,-1,-0.01
2023-02-15-08:35,AAPL,152.49,-1,0.17
2023-02-15-08:40,AAPL,152.17,-1,0.32
2023-02-15-08:45,AAPL,152.92,-1,-0.75
2023-02-15-08:50,AAPL,153.05,-1,-0.13
2023-02-15-08:55,AAPL,153.21,-1,-0.16
2023-02-15-09:00,AAPL,152.96,-1,0.25
2023-02-15-09:05,AAPL,152.88,-1,0.08
2023-02-15-09:10,AAPL,152.77,-1,0.11
2023-02-15-09:15,AAPL,152.81,-1,-0.04
2023-02-15-09:20,AAPL,152.81,-1,-0.0
2023-02-15-09:25,AAPL,152.86,-1,-0.05
2023-02-15-09:30,AAPL,153.12,-1,-0.26
2023-02-15-09:35,AAPL,153.62,-1,-0.5
2023-02-15-09:40,AAPL,153.71,-1,-0.09
2023-02-15-09:45,AAPL,154.04,-1,-0.33
2023-02-15-09:50,AAPL,154.5,1,-0.46
2023-02-15-09:55,AAPL,153.42,1,-1.08
2023-02-15-10:00,AAPL,153.57,1,0.15
2023-02-15-10:05,AAPL,153.63,1,0.06
2023-02-15-10:10,AAPL,153.49,1,-0.14
2023-02-15-10:15,AAPL,153.57,1,0.08
2023-02-15-10:20,AAPL,153.74,1,0.17
2023-02-15-10:25,AAPL,153.7,1,-0.04
2023-02-15-10:30,AAPL,153.72,1,0.02
2023-02-15-10:35,AAPL,154.27,1,0.55
2023-02-15-10:40,AAPL,154.18,1,-0.09
2023-02-15-10:45,AAPL,153.94,1,-0.24
2023-02-15-10:50,AAPL,153.88,1,-0.06
2023-02-15-10:55,AAPL,153.97,1,0.09
2023-02-15-11:00,AAPL,153.83,1,-0.14
2023-02-15-11:05,AAPL,154.26,1,0.43
2023-02-15-11:10,AAPL,154.34,1,0.08
2023-02-15-11:15,AAPL,154.47,1,0.13
2023-02-15-11:20,AAPL,154.41,1,-0.06
2023-02-15-11:25,AAPL,154.54,1,0.13
2023-02-15-11:30,AAPL,154.65,1,0.11
2023-02-15-11:35,AAPL,154.62,1,-0.03
2023-02-15-11:40,AAPL,154.79,1,0.17
2023-02-15-11:45,AAPL,154.96,1,0.17
2023-02-15-11:50,AAPL,155.31,1,0.35
2023-02-15-11:55,AAPL,155.31,1,0.0
2023-02-15-12:00,AAPL,155.25,1,-0.06
2023-02-15-12:05,AAPL,155.15,1,-0.1
2023-02-15-12:10,AAPL,154.86,1,-0.29
2023-02-15-12:15,AAPL,154.89,1,0.03
2023-02-15-12:20,AAPL,154.88,1,-0.01
2023-02-15-12:25,AAPL,154.83,1,-0.05
2023-02-15-12:30,AAPL,154.65,1,-0.18
2023-02-15-12:35,AAPL,154.86,1,0.21
2023-02-15-12:40,AAPL,154.1,1,-0.76
2023-02-15-12:45,AAPL,154.59,1,0.49
2023-02-15-12:50,AAPL,154.32,1,-0.27
2023-02-15-12:55,AAPL,154.18,1,-0.14
2023-02-15-13:00,AAPL,154.07,1,-0.11
2023-02-15-13:05,AAPL,153.95,1,-0.12
2023-02-15-13:10,AAPL,154.0,1,0.05
2023-02-15-13:15,AAPL,154.18,1,0.18
2023-02-15-13:20,AAPL,154.23,1,0.05
2023-02-15-13:25,AAPL,154.25,1,0.02
2023-02-15-13:30,AAPL,154.38,1,0.12
2023-02-15-13:35,AAPL,154.35,1,-0.03
2023-02-15-13:40,AAPL,154.54,1,0.19
2023-02-15-13:45,AAPL,154.79,1,0.25
2023-02-15-13:50,AAPL,154.89,1,0.1
2023-02-15-13:55,AAPL,155.02,1,0.13
2023-02-15-14:00,AAPL,155.01,1,-0.01
2023-02-15-14:05,AAPL,154.98,1,-0.03
2023-02-15-14:10,AAPL,155.17,1,0.19
2023-02-15-14:15,AAPL,155.28,1,0.11
2023-02-15-14:20,AAPL,155.12,1,-0.17
2023-02-15-14:25,AAPL,155.17,1,0.05
2023-02-15-14:30,AAPL,155.23,1,0.06
2023-02-15-14:35,AAPL,155.34,1,0.11
2023-02-15-14:40,AAPL,155.39,1,0.05
2023-02-15-14:45,AAPL,155.4,1,0.0
2023-02-15-14:50,AAPL,155.2,1,-0.2
2023-02-15-14:55,AAPL,155.09,1,-0.11
2023-02-15-15:00,AAPL,155.02,1,-0.07
2023-02-15-15:05,AAPL,155.1,1,0.08
2023-02-15-15:10,AAPL,155.24,1,0.14
2023-02-15-15:15,AAPL,155.22,1,-0.03
2023-02-15-15:20,AAPL,155.06,1,-0.16
2023-02-15-15:25,AAPL,154.83,1,-0.23
2023-02-15-15:30,AAPL,154.85,1,0.02
2023-02-15-15:35,AAPL,154.9,1,0.05
2023-02-15-15:40,AAPL,154.96,1,0.06
2023-02-15-15:45,AAPL,154.88,1,-0.08
2023-02-15-15:50,AAPL,154.89,1,0.01
2023-02-15-15:55,AAPL,154.84,1,-0.06
2023-02-15-16:00,AAPL,155.36,1,0.53
2023-02-15-16:05,AAPL,155.22,1,-0.14
2023-02-15-16:10,AAPL,155.39,1,0.17
2023-02-15-16:15,AAPL,155.31,1,-0.08
2023-02-15-16:20,AAPL,155.42,1,0.11
2023-02-15-16:25,AAPL,155.33,1,-0.09
2023-02-15-16:30,AAPL,155.35,1,0.02
2023-02-15-16:35,AAPL,155.34,1,-0.01
2023-02-15-16:40,AAPL,155.33,1,-0.01
2023-02-15-16:45,AAPL,155.35,1,0.02
2023-02-15-16:50,AAPL,155.31,1,-0.04
2023-02-15-16:55,AAPL,155.3,1,-0.01
2023-02-15-17:00,AAPL,155.3,1,0.0
2023-02-15-17:05,AAPL,155.3,1,0.0
2023-02-15-17:10,AAPL,155.29,1,-0.01
2023-02-15-17:15,AAPL,155.25,1,-0.04
2023-02-15-17:20,AAPL,155.3,1,0.05
2023-02-15-17:25,AAPL,155.28,1,-0.02
2023-02-15-17:30,AAPL,155.28,1,0.0
2023-02-15-17:35,AAPL,155.3,1,0.02
2023-02-15-17:40,AAPL,155.27,1,-0.03
2023-02-15-17:45,AAPL,155.29,1,0.02
2023-02-15-17:50,AAPL,155.29,1,0.0
2023-02-15-17:55,AAPL,155.27,1,-0.02
2023-02-15-18:00,AAPL,155.29,1,0.02
2023-02-15-18:05,AAPL,155.28,1,-0.01
2023-02-15-18:10,AAPL,155.27,1,-0.01
2023-02-15-18:15,AAPL,155.27,1,0.0
2023-02-15-18:20,AAPL,155.26,1,-0.01
2023-02-15-18:25,AAPL,155.26,1,0.0
2023-02-15-18:30,AAPL,155.32,1,0.06
2023-02-15-18:35,AAPL,155.35,1,0.03
2023-02-15-18:40,AAPL,143.8,1,-11.55
2023-02-15-18:45,AAPL,155.37,-1,11.57
2023-02-15-18:50,AAPL,155.37,-1,-0.0
2023-02-15-18:55,AAPL,155.34,-1,0.03
2023-02-15-19:00,AAPL,155.33,-1,0.01
2023-02-15-19:05,AAPL,155.37,-1,-0.04
2023-02-15-19:10,AAPL,155.43,-1,-0.06
2023-02-15-19:15,AAPL,155.48,-1,-0.05
2023-02-15-19:20,AAPL,155.44,-1,0.04
2023-02-15-19:25,AAPL,155.47,-1,-0.03
2023-02-15-19:30,AAPL,155.47,-1,-0.0
2023-02-15-19:35,AAPL,155.46,-1,0.01
2023-02-15-19:40,AAPL,155.49,-1,-0.03
2023-02-15-19:45,AAPL,155.4,-1,0.09
2023-02-15-19:50,AAPL,155.44,-1,-0.04
2023-02-15-19:55,AAPL,155.49,-1,-0.05
2023-02-15-20:00,AAPL,155.48,-1,0.01
2023-02-16-04:05,AAPL,155.3,-1,0.18
2023-02-16-04:10,AAPL,155.27,-1,0.03
2023-02-16-04:15,AAPL,143.8,-1,11.47
2023-02-16-04:20,AAPL,155.3,-1,-11.5
2023-02-16-04:25,AAPL,155.26,-1,0.04
2023-02-16-04:30,AAPL,155.15,-1,0.11
2023-02-16-04:35,AAPL,155.2,-1,-0.05
2023-02-16-04:40,AAPL,155.11,-1,0.09
2023-02-16-04:45,AAPL,155.05,-1,0.06
2023-02-16-04:50,AAPL,155.1,-1,-0.05
2023-02-16-04:55,AAPL,155.05,-1,0.05
2023-02-16-05:00,AAPL,155.03,-1,0.02
2023-02-16-05:05,AAPL,155.01,-1,0.02
2023-02-16-05:10,AAPL,155.02,-1,-0.01
2023-02-16-05:15,AAPL,155.0,-1,0.02
2023-02-16-05:20,AAPL,155.1,-1,-0.1
2023-02-16-05:30,AAPL,143.8,-1,11.3
2023-02-16-05:40,AAPL,155.16,-1,-11.36
2023-02-16-05:45,AAPL,155.2,-1,-0.04
2023-02-16-05:50,AAPL,155.13,-1,0.07
2023-02-16-05:55,AAPL,155.1,-1,0.03
2023-02-16-06:00,AAPL,155.1,-1,-0.0
2023-02-16-06:10,AAPL,155.07,-1,0.03
2023-02-16-06:15,AAPL,155.16,-1,-0.09
2023-02-16-06:20,AAPL,155.22,-1,-0.06
2023-02-16-06:25,AAPL,155.25,-1,-0.03
2023-02-16-06:30,AAPL,155.22,-1,0.03
2023-02-16-06:35,AAPL,143.8,-1,11.42
2023-02-16-06:40,AAPL,155.22,-1,-11.42
2023-02-16-06:45,AAPL,155.26,-1,-0.04
2023-02-16-06:50,AAPL,155.3,-1,-0.04
2023-02-16-06:55,AAPL,155.2,-1,0.1
2023-02-16-07:00,AAPL,155.3,-1,-0.1
2023-02-16-07:05,AAPL,155.39,-1,-0.09
2023-02-16-07:10,AAPL,155.1,-1,0.29
2023-02-16-07:15,AAPL,155.15,-1,-0.05
2023-02-16-07:20,AAPL,154.9,-1,0.25
2023-02-16-07:25,AAPL,154.99,-1,-0.09
2023-02-16-07:30,AAPL,154.9,-1,0.09
2023-02-16-07:35,AAPL,154.9,-1,-0.0
2023-02-16-07:40,AAPL,154.96,-1,-0.06
2023-02-16-07:45,AAPL,154.94,-1,0.02
2023-02-16-07:50,AAPL,154.93,-1,0.01
2023-02-16-07:55,AAPL,154.94,-1,-0.01
2023-02-16-08:00,AAPL,143.8,-1,11.14
2023-02-16-08:05,AAPL,154.92,-1,-11.12
2023-02-16-08:10,AAPL,154.91,-1,0.01
2023-02-16-08:15,AAPL,154.81,-1,0.1
2023-02-16-08:20,AAPL,154.79,-1,0.02
2023-02-16-08:25,AAPL,154.67,-1,0.12
2023-02-16-08:30,AAPL,154.75,-1,-0.08
2023-02-16-08:35,AAPL,154.3,-1,0.45
2023-02-16-08:40,AAPL,153.87,-1,0.43
2023-02-16-08:45,AAPL,153.7,-1,0.17
2023-02-16-08:50,AAPL,153.12,-1,0.58
2023-02-16-08:55,AAPL,153.3,-1,-0.18
2023-02-16-09:00,AAPL,153.49,-1,-0.19
2023-02-16-09:05,AAPL,153.4,-1,0.09
2023-02-16-09:10,AAPL,153.58,-1,-0.18
2023-02-16-09:15,AAPL,153.3,-1,0.28
2023-02-16-09:20,AAPL,153.18,-1,0.12
2023-02-16-09:25,AAPL,153.36,-1,-0.18
2023-02-16-09:30,AAPL,153.3,-1,0.06
2023-02-16-09:35,AAPL,153.85,-1,-0.55
2023-02-16-09:40,AAPL,154.46,-1,-0.61
2023-02-16-09:45,AAPL,154.05,-1,0.41
2023-02-16-09:50,AAPL,154.03,-1,0.02
2023-02-16-09:55,AAPL,154.07,-1,-0.04
2023-02-16-10:00,AAPL,154.08,-1,-0.01
2023-02-16-10:05,AAPL,153.95,-1,0.13
2023-02-16-10:10,AAPL,154.13,-1,-0.18
2023-02-16-10:15,AAPL,154.1,-1,0.03
2023-02-16-10:20,AAPL,154.58,-1,-0.48
2023-02-16-10:25,AAPL,154.67,-1,-0.09
2023-02-16-10:30,AAPL,154.75,-1,-0.08
2023-02-16-10:35,AAPL,154.83,-1,-0.08
2023-02-16-10:40,AAPL,154.97,-1,-0.14
2023-02-16-10:45,AAPL,154.69,-1,0.28
2023-02-16-10:50,AAPL,155.16,-1,-0.47
2023-02-16-10:55,AAPL,155.16,-1,-0.0
2023-02-16-11:00,AAPL,155.15,-1,0.01
2023-02-16-11:05,AAPL,155.4,-1,-0.25
2023-02-16-11:10,AAPL,155.21,-1,0.19
2023-02-16-11:15,AAPL,155.08,-1,0.13
2023-02-16-11:20,AAPL,155.17,-1,-0.09
2023-02-16-11:25,AAPL,155.14,-1,0.03
2023-02-16-11:30,AAPL,155.25,-1,-0.11
2023-02-16-11:35,AAPL,155.26,-1,-0.01
2023-02-16-11:40,AAPL,155.2,-1,0.06
2023-02-16-11:45,AAPL,155.28,-1,-0.09
2023-02-16-11:50,AAPL,155.43,-1,-0.15
2023-02-16-11:55,AAPL,155.28,-1,0.15
2023-02-16-12:00,AAPL,155.07,-1,0.21
2023-02-16-12:05,AAPL,155.13,-1,-0.06
2023-02-16-12:10,AAPL,155.26,-1,-0.13
2023-02-16-12:15,AAPL,155.43,-1,-0.17
2023-02-16-12:20,AAPL,154.78,-1,0.65
2023-02-16-12:25,AAPL,155.36,-1,-0.58
2023-02-16-12:30,AAPL,155.41,-1,-0.05
2023-02-16-12:35,AAPL,155.77,-1,-0.36
2023-02-16-12:40,AAPL,155.83,-1,-0.06
2023-02-16-12:45,AAPL,155.98,-1,-0.15
2023-02-16-12:50,AAPL,156.08,-1,-0.1
2023-02-16-12:55,AAPL,156.02,-1,0.06
2023-02-16-13:00,AAPL,155.93,-1,0.09
2023-02-16-13:05,AAPL,155.9,-1,0.03
2023-02-16-13:10,AAPL,156.03,-1,-0.12
2023-02-16-13:15,AAPL,155.82,-1,0.2
2023-02-16-13:20,AAPL,155.65,-1,0.18
2023-02-16-13:25,AAPL,155.94,-1,-0.3
2023-02-16-13:30,AAPL,155.85,-1,0.09
2023-02-16-13:35,AAPL,155.98,-1,-0.13
2023-02-16-13:40,AAPL,156.02,-1,-0.05
2023-02-16-13:45,AAPL,156.01,-1,0.02
2023-02-16-13:50,AAPL,155.96,-1,0.05
2023-02-16-13:55,AAPL,155.98,-1,-0.01
2023-02-16-14:00,AAPL,155.95,-1,0.03
2023-02-16-14:05,AAPL,156.06,-1,-0.11
2023-02-16-14:10,AAPL,156.0,-1,0.06
2023-02-16-14:15,AAPL,155.99,-1,0.01
2023-02-16-14:20,AAPL,156.05,-1,-0.06
2023-02-16-14:25,AAPL,156.03,-1,0.02
2023-02-16-14:30,AAPL,156.15,-1,-0.12
2023-02-16-14:35,AAPL,156.15,-1,-0.0
2023-02-16-14:40,AAPL,156.26,-1,-0.11
2023-02-16-14:45,AAPL,156.19,-1,0.08
2023-02-16-14:50,AAPL,156.23,-1,-0.04
2023-02-16-14:55,AAPL,156.25,-1,-0.02
2023-02-16-15:00,AAPL,156.19,-1,0.06
2023-02-16-15:05,AAPL,155.76,-1,0.43
2023-02-16-15:10,AAPL,155.44,-1,0.33
2023-02-16-15:15,AAPL,155.24,-1,0.19
2023-02-16-15:20,AAPL,154.99,-1,0.25
2023-02-16-15:25,AAPL,154.78,-1,0.21
